PM2,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC
12.754999999999999,19.22,2.79,22.48,0.39,46.150000000000006,-0.75,3.125,301.135,85.41499999999999,99721.715
8.315,12.98,2.895,19.015,0.33999999999999997,42.075,0.125,4.015000000000001,301.22,86.1,99695.42499999999
8.754999999999999,17.46,5.255,22.03,0.405,39.99,3.23,3.96,301.36,84.955,99660.495
9.120000000000001,18.645,7.515000000000001,19.939999999999998,0.41000000000000003,42.555,3.825,3.475,301.585,84.07499999999999,99667.405
7.074999999999999,15.080000000000002,5.445,15.985,0.355,46.84,3.125,4.88,301.385,86.86000000000001,99753.325
6.585,14.190000000000001,5.675000000000001,13.89,0.35,49.195,3.6399999999999997,5.720000000000001,301.46500000000003,86.91499999999999,99804.685
7.455,16.805,6.609999999999999,14.655000000000001,0.36,45.75,4.18,5.244999999999999,301.40999999999997,87.34,99657.92000000001
8.455,16.810000000000002,6.835000000000001,16.465,0.365,44.224999999999994,3.8899999999999997,5.15,301.225,88.275,99546.35500000001
6.0649999999999995,12.120000000000001,4.03,17.22,0.33499999999999996,40.480000000000004,2.7350000000000003,6.515000000000001,300.995,89.915,99610.465
9.79,20.96,6.445,14.175,0.425,46.93,4.34,8.254999999999999,301.03499999999997,88.555,100019.625
13.895,25.955,6.765000000000001,16.975,0.41500000000000004,54.45,3.4450000000000003,5.375,301.005,87.345,100357.265
13.84,24.86,7.14,20.655,0.42000000000000004,51.345,4.45,3.025,301.095,85.685,100284.51
8.695,18.255000000000003,8.3,19.66,0.32,45.555,4.215,3.59,301.005,85.335,100163.70499999999
7.550000000000001,15.350000000000001,7.244999999999999,18.235,0.28500000000000003,44.855000000000004,3.07,4.235,300.73,85.93,100270.79000000001
5.18,11.54,4.609999999999999,16.134999999999998,0.275,38.519999999999996,2.915,6.71,300.365,88.735,100244.14499999999
4.56,10.795,4.445,19.93,0.325,31.305,2.87,6.5600000000000005,300.16999999999996,87.065,100293.625
4.09,8.215,2.9850000000000003,16.52,0.26,32.615,0.5449999999999999,5.125,300.04499999999996,86.3,100423.64
5.175,10.600000000000001,3.025,18.345,0.275,28.525,0.43,4.07,300.08,87.245,100498.59
6.83,12.8,3.5949999999999998,18.605,0.29000000000000004,26.475,0.66,3.375,300.485,84.36500000000001,100421.83499999999
5.26,8.83,2.4450000000000003,17.675,0.245,34.285,-1.8399999999999999,2.92,300.77,77.155,100372.14
4.945,9.24,2.5700000000000003,17.175,0.23500000000000001,25.27,-3.615,1.29,300.785,83.97999999999999,100410.62
4.585,9.875,2.85,13.805,0.275,28.37,-5.45,0.55,301.155,81.58500000000001,100446.365
7.005,17.65,3.5949999999999998,12.59,0.37,37.095,-9.765,-2.025,301.29499999999996,82.815,100372.075
3.555,9.735,2.42,8.53,0.235,33.96,-8.985,3.0149999999999997,301.21000000000004,83.91499999999999,100535.17
5.1899999999999995,10.44,2.775,15.174999999999999,0.28,29.455000000000002,-6.425000000000001,0.49,301.405,81.19,100603.86
15.075,27.975,4.9,17.665,0.47500000000000003,48.52,-6.1899999999999995,-0.395,301.70500000000004,78.175,100492.15
6.050000000000001,11.34,2.8850000000000002,10.27,0.28,33.375,-7.9,0.55,301.09000000000003,83.5,100284.205
4.95,9.675,2.665,12.695,0.27,32.71,-5.175000000000001,3.05,301.125,83.53999999999999,100424.08499999999
6.04,11.41,2.83,21.58,0.29500000000000004,28.73,-1.7349999999999999,2.75,301.01,82.955,100504.9
12.34,28.585,6.654999999999999,29.380000000000003,0.505,54.97,3.0949999999999998,1.52,301.57000000000005,78.155,100388.22
30.939999999999998,54.09,10.08,41.305,0.835,60.75,0.8300000000000001,-0.525,301.42499999999995,81.78999999999999,100151.895
31.380000000000003,46.34,7.595000000000001,17.925,0.74,71.21,-4.145,-0.45,300.815,84.26,100117.035
33.785,54.15,6.84,26.525000000000002,0.9400000000000001,67.97999999999999,-1.89,-0.95,301.21500000000003,83.21000000000001,100184.645
15.405,24.655,4.73,12.465,0.535,49.8,-6.9350000000000005,-1.67,301.29499999999996,84.14,100167.63
11.735,21.825,2.7199999999999998,10.79,0.41000000000000003,46.13,-5.76,3.49,300.975,87.295,100058.33499999999
21.08,35.075,4.3100000000000005,13.975,0.5800000000000001,55.370000000000005,-0.405,5.34,301.02,85.57,100164.115
21.655,34.795,4.795,19.155,0.47,44.510000000000005,-0.085,3.515,300.91499999999996,83.955,100254.76999999999
11.760000000000002,19.744999999999997,2.69,16.72,0.375,32.68,-2.46,1.185,300.94,81.945,100255.09
8.215,17.41,3.2350000000000003,14.735,0.385,34.195,-7.234999999999999,-1.175,301.12,85.22,100034.595
6.675000000000001,11.81,2.08,13.735,0.28,33.95,-4.725,2.345,301.055,86.41499999999999,99986.35
9.239999999999998,22.88,4.115,24.345,0.6,32.980000000000004,-3.23,-0.69,301.375,84.285,99979.79500000001
22.615000000000002,40.26,7.1,23.895,0.905,48.575,-5.470000000000001,-9.204999999999998,302.62,73.02000000000001,99432.875
2.49,18.6,1.935,6.115,0.27,34.504999999999995,-18.78,-0.26,301.33500000000004,85.44,99433.76999999999
2.625,10.585,1.9649999999999999,10.355,0.265,34.095,-7.76,6.305,300.98,87.585,100375.14499999999
7.289999999999999,14.31,4.42,26.939999999999998,0.345,26.189999999999998,-2.245,2.625,300.975,85.95500000000001,100638.375
38.555,71.06,14.02,50.845,1.0899999999999999,66.39,2.25,-5.34,301.54999999999995,79.03999999999999,100183.385
34.76,41.595,8.425,23.295,1.2850000000000001,58.19,0.99,-8.745,299.365,70.375,99847.44
27.39,48.135000000000005,9.98,24.785,1.1,62.17,2.14,-7.405,298.745,70.52000000000001,99967.09
39.004999999999995,60.7,9.565,32.05,1.12,82.05,0.595,-5.140000000000001,298.9,72.375,100109.54000000001
40.730000000000004,58.44,8.41,25.755000000000003,0.9450000000000001,79.965,-0.87,-3.035,298.65999999999997,74.77000000000001,100306.77
47.614999999999995,69.775,9.16,41.385000000000005,1.045,80.995,0.2,-1.51,299.45500000000004,75.905,100537.62
54.83,73.83500000000001,7.52,34.095,1.08,104.14,0.03,-0.65,299.685,78.515,100664.435
33.87,43.995000000000005,5.890000000000001,26.34,0.8200000000000001,64.85499999999999,-0.78,0.685,299.79999999999995,84.035,100689.14
20.119999999999997,32.5,6.085,20.35,0.66,52.345,-1.23,1.2650000000000001,300.105,81.845,100730.545
20.66,32.47,5.970000000000001,21.99,0.5599999999999999,60.275000000000006,-1.665,1.2149999999999999,300.125,81.565,100680.845
25.6,44.965,8.985,34.37,0.75,54.620000000000005,0.8099999999999999,0.99,300.605,79.0,100620.0
44.255,75.34,13.504999999999999,52.455,1.17,97.855,0.6699999999999999,-1.8,301.075,80.66,100585.59
28.009999999999998,36.945,7.195,15.625,0.865,94.965,-5.23,-2.09,300.365,81.25,100582.42499999999
33.230000000000004,51.245,9.415,25.9,1.045,94.23,-1.8399999999999999,-3.395,300.83500000000004,77.555,100458.7
40.489999999999995,53.9,9.739999999999998,21.064999999999998,1.055,85.805,-3.7750000000000004,-2.87,300.32000000000005,78.88,100353.63
33.095,47.385,9.39,15.184999999999999,0.905,104.66499999999999,-6.494999999999999,-2.785,299.335,76.805,100495.675
42.3,61.285,11.355,19.815,1.005,110.1,-4.41,-6.145,298.54,65.03,100716.32500000001
36.435,59.65,12.385,23.855,0.915,104.66499999999999,-5.175000000000001,-8.004999999999999,297.875,54.575,100909.32
47.195,72.42999999999999,13.235,24.415,0.975,118.075,-5.41,-6.4,297.57,59.62,100849.905
42.99,62.93000000000001,9.805,25.349999999999998,0.9850000000000001,107.905,-3.955,-6.335,297.32,60.525,100717.595
36.845,59.075,10.405000000000001,37.915,1.0699999999999998,86.215,-2.705,-7.105,297.80499999999995,58.545,100525.42000000001
41.345,70.295,12.585,50.86,1.12,73.77,-1.69,-8.99,298.165,59.1,100354.58499999999
40.239999999999995,66.73,12.17,40.805,1.0350000000000001,82.405,-2.0149999999999997,-8.39,298.69,60.945,100429.75
40.1,57.035,12.110000000000001,30.12,0.935,86.755,-2.355,-9.39,297.96,55.915,100785.185
41.185,66.43,12.83,28.595,0.885,100.57499999999999,-3.105,-8.98,296.47,59.785,101117.44
68.05000000000001,96.35,14.06,28.515,0.98,109.45,-4.065,-7.3100000000000005,295.9,61.184999999999995,101264.905
69.0,91.315,13.385000000000002,25.450000000000003,0.915,113.64,-4.625,-4.505000000000001,296.57000000000005,65.155,101206.61499999999
47.19,60.504999999999995,9.07,14.615,0.7050000000000001,134.20999999999998,-7.555,-2.685,297.56,66.3,101207.375
40.92,61.135,9.725,18.345,0.74,142.58499999999998,-6.97,-3.405,297.33,57.555,101171.605
32.855,47.125,7.22,16.25,0.625,115.63,-6.965,-2.94,297.70500000000004,64.625,101051.07500000001
24.4,36.605000000000004,5.904999999999999,14.825,0.54,97.0,-7.82,-2.005,298.06,76.21,101003.67000000001
25.225,37.04,5.99,19.155,0.6,85.86,-6.145,-0.95,298.65999999999997,77.57,100913.44
31.285,49.435,7.9350000000000005,52.435,0.7949999999999999,59.94,-1.835,-0.28500000000000003,299.73,74.52000000000001,100979.12
45.91,63.95,11.835,37.57,1.3,74.83,-4.455,-7.54,298.03999999999996,69.23,101062.91
35.16,49.695,10.06,25.455,1.01,75.735,-7.055,-4.050000000000001,297.295,74.60499999999999,101066.25
31.54,45.769999999999996,8.185,22.19,0.685,89.445,-7.445,-2.7750000000000004,297.375,74.015,101033.265
26.905,40.3,7.710000000000001,22.17,0.61,84.975,-7.325,-2.51,297.6,75.91499999999999,101103.8
30.555,45.97,7.83,24.915,0.675,94.225,-6.37,-1.7,298.41499999999996,76.44,101140.35500000001
41.525000000000006,55.47,9.245,22.56,0.815,88.655,-7.99,-2.235,298.24,74.81,101122.84
28.634999999999998,43.805,7.285,13.03,0.535,110.285,-11.780000000000001,-2.9299999999999997,297.26,74.205,101136.305
19.445,32.24,5.42,13.175,0.455,90.15,-10.205,-1.975,297.28,81.1,101150.025
19.665,30.315,4.88,13.754999999999999,0.44,91.28999999999999,-8.82,-0.96,297.665,84.255,101052.38
23.255000000000003,33.870000000000005,5.53,22.745,0.52,76.84,-6.125,-0.22,297.735,83.72,100899.805
28.82,43.585,7.265000000000001,38.36,0.695,65.175,-2.9850000000000003,-0.745,297.705,83.555,100823.685
36.775,47.474999999999994,10.265,22.665,1.155,67.5,-3.495,-10.585,296.14,69.035,101054.33
52.085,68.61,17.275,30.82,1.225,55.69,-4.19,-8.815000000000001,293.345,58.69,101245.01999999999
50.835,69.36,12.17,38.835,1.0,66.87,-4.795,-3.525,294.31,64.67,101226.555
24.314999999999998,32.870000000000005,6.095,16.32,0.52,95.055,-6.675000000000001,-0.105,296.055,81.42500000000001,101228.485
43.275000000000006,55.23,8.845,32.47,0.945,75.94,-4.295,-3.55,296.155,76.39,101249.08
38.53,43.315,7.43,22.855,0.8600000000000001,62.72,-9.370000000000001,-2.77,295.985,82.79499999999999,101277.38500000001
23.1,23.490000000000002,6.995,28.455,0.925,49.334999999999994,-5.9399999999999995,-7.025,293.65999999999997,84.66499999999999,101360.51999999999
22.895,31.25,8.69,25.405,0.99,55.760000000000005,-4.32,-5.67,294.34,74.775,101334.835
32.894999999999996,48.519999999999996,10.235,38.65,0.985,55.879999999999995,-5.06,-4.89,294.94500000000005,76.475,101216.79999999999
41.475,54.245,9.79,41.435,1.045,49.945,-3.755,-5.645,295.16,75.8,101174.855
27.259999999999998,32.09,9.48,31.825,1.1400000000000001,29.895000000000003,-3.37,-8.77,293.02,76.355,101285.56
37.705,48.325,11.01,24.925,1.1,44.235,-3.865,-8.754999999999999,291.825,76.285,101466.28
40.08,50.885,10.92,26.55,0.945,56.175000000000004,-6.305,-4.955,293.365,72.36500000000001,101433.47
32.265,47.955,8.785,28.13,0.73,70.94500000000001,-6.03,-4.8149999999999995,295.09000000000003,73.1,101371.5
39.629999999999995,53.040000000000006,10.73,38.385,0.9099999999999999,61.975,-3.765,-8.645,294.4,65.045,101322.84
53.974999999999994,63.67999999999999,12.805,21.595,0.9450000000000001,66.625,-3.5250000000000004,-10.58,292.175,64.605,101372.655
58.8,69.285,14.9,24.72,0.875,68.97,-4.73,-8.42,291.865,62.885,101541.5
59.045,78.105,13.315000000000001,33.51,0.845,73.97999999999999,-3.945,-6.41,292.25,61.1,101505.58499999999
36.165,51.41,8.52,30.4,0.61,80.53,-5.800000000000001,-3.865,293.53,69.405,101279.145
29.635,43.435,7.81,37.025,0.565,80.77,-5.175,-2.36,294.78499999999997,76.5,101152.315
33.19,46.695,8.375,33.54,0.71,73.18,-4.435,-2.0300000000000002,295.085,78.875,101123.175
19.125,27.495,6.0649999999999995,16.52,0.485,75.565,-6.445,-1.13,295.54999999999995,82.22,101134.9
19.745,29.58,5.390000000000001,27.284999999999997,0.46,62.325,-5.47,-0.335,295.76,87.30000000000001,101053.105
29.04,55.935,10.365,58.915000000000006,0.835,51.105000000000004,-1.79,-3.6950000000000003,295.71500000000003,80.285,100930.16
63.29,77.505,12.655000000000001,37.019999999999996,1.02,64.22999999999999,-5.78,-3.295,294.21000000000004,80.72999999999999,100899.57500000001
36.305,45.75,6.59,20.825,0.655,73.6,-8.48,-1.48,295.13,87.505,100969.51999999999
27.75,36.815,6.109999999999999,27.385,0.62,60.865,-6.57,-0.975,295.82500000000005,90.69,100941.76999999999
25.78,37.365,4.404999999999999,23.375,0.5700000000000001,58.4,-7.109999999999999,0.0,296.09000000000003,96.995,100838.97
18.02,29.845,6.025,35.135,0.615,41.644999999999996,-3.025,-0.15999999999999998,295.79499999999996,95.805,100835.23999999999
23.439999999999998,30.6,10.945,29.255,1.44,34.195,-4.845000000000001,-12.56,290.295,66.75999999999999,101223.26
48.105000000000004,57.86,12.205,29.66,1.13,45.019999999999996,-5.925,-8.635,288.59,68.41999999999999,101428.63500000001
41.8,51.345,7.335,37.05,0.99,39.215,-5.3,-6.055,291.4,78.63,101292.64499999999
16.635,21.61,7.72,26.654999999999998,0.91,40.62,-5.029999999999999,-13.02,285.87,69.75999999999999,101675.735
27.845,46.25,13.285,34.995000000000005,0.815,47.84,-5.404999999999999,-8.81,287.70500000000004,41.995000000000005,101687.785
32.975,51.585,11.93,36.57,0.78,58.905,-6.7,-5.855,289.655,59.495000000000005,101439.39
39.25,56.614999999999995,12.985,34.61,0.815,52.245000000000005,-5.2,-8.045,289.65,65.19999999999999,101410.07
45.355,57.965,11.54,37.84,0.905,51.135000000000005,-4.66,-8.065000000000001,290.41,62.0,101479.56
47.629999999999995,66.965,13.864999999999998,38.36,0.885,69.35499999999999,-5.9350000000000005,-6.165,291.495,68.06,101543.86499999999
59.254999999999995,78.725,14.240000000000002,56.31,1.02,50.29,-3.175,-9.11,290.895,66.955,101478.88
71.285,87.68,20.64,36.22,1.0899999999999999,52.415,-2.755,-12.195,287.07500000000005,65.025,101541.37
47.785,68.8,18.875,27.65,0.9650000000000001,49.675,-3.6399999999999997,-12.885000000000002,285.01,55.075,101873.19
51.005,89.215,20.814999999999998,34.894999999999996,0.865,59.27,-4.915,-8.73,285.875,48.47,101973.64499999999
53.099999999999994,89.875,17.11,42.62,0.905,63.92,-4.6850000000000005,-5.91,287.86,52.35,101780.48
65.59,108.775,12.955,67.425,1.065,50.004999999999995,-3.27,-5.67,290.94500000000005,68.91499999999999,101574.39
60.175,98.88499999999999,24.58,34.925,0.96,61.91,-4.325,-15.105,285.89,44.545,102014.76
32.57,59.77,18.5,25.46,0.685,59.80500000000001,-5.93,-11.97,283.57000000000005,32.715,102175.38
32.185,59.97,15.185,39.055,0.675,51.135,-6.975,-7.21,286.24,51.715,101991.99
50.394999999999996,59.97,9.535,47.92,0.97,38.375,-3.395,-8.08,286.78999999999996,65.415,101827.01000000001
38.58,50.325,12.455,36.894999999999996,0.905,56.224999999999994,-5.225,-6.105,287.93499999999995,49.04,101568.65
44.46,59.19500000000001,16.345,31.935,0.9550000000000001,68.56,-4.75,-10.504999999999999,286.56,53.5,101770.75
47.695,63.34,18.585,33.29,0.89,71.6,-6.855,-8.41,285.59000000000003,45.18,101819.025
60.905,80.06,12.675,52.19500000000001,1.0,50.345,-4.9350000000000005,-6.605,286.66499999999996,75.055,101578.875
48.019999999999996,62.375,9.64,58.04,1.03,41.73,-4.6850000000000005,-4.485,291.03,76.19,101624.65
44.605000000000004,57.105,9.45,49.81999999999999,0.995,46.345,-7.0600000000000005,-5.705,289.97,80.7,101583.445
39.18,41.54,7.57,29.205,0.845,51.66,-8.74,-5.21,290.59000000000003,79.195,101481.63500000001
37.045,38.085,7.01,34.620000000000005,1.04,36.71,-5.87,-7.345,288.11,81.725,101595.785
38.89,35.655,9.485,28.96,1.3849999999999998,34.58,-1.755,-9.985,286.12,73.77000000000001,101707.35500000001
46.58,61.76,12.3,35.35,1.115,57.69499999999999,-4.05,-7.955,286.6,51.175,101516.79000000001
42.945,61.345,11.489999999999998,52.935,1.045,53.125,-4.484999999999999,-3.235,288.15,50.265,101393.015
49.165,82.0,11.629999999999999,71.04,1.18,49.625,-3.89,-6.359999999999999,289.05,46.275000000000006,101615.775
49.595,73.44,17.085,42.925,1.06,60.504999999999995,-6.43,-8.625,287.46000000000004,48.900000000000006,101915.015
44.86,69.255,12.530000000000001,32.395,0.9650000000000001,71.13,-6.07,-5.109999999999999,287.41999999999996,53.894999999999996,101891.91
29.424999999999997,47.54,8.125,27.689999999999998,0.77,73.15,-6.625,-2.5949999999999998,289.175,62.08,101640.875
28.490000000000002,43.295,6.185,32.07,0.73,65.555,-6.565,0.325,290.78499999999997,88.675,101161.23999999999
26.735,36.49,4.59,34.31,0.6799999999999999,58.0,-4.76,1.645,292.175,94.08,100935.975
33.72,49.445,7.4,54.74,0.76,41.879999999999995,-2.005,-1.15,292.13,94.275,100996.73
45.585,56.655,16.05,43.655,1.545,34.345,-3.795,-9.925,287.995,70.09,101487.995
43.400000000000006,57.105000000000004,16.13,31.8,1.375,61.629999999999995,-5.535,-7.885,287.46000000000004,54.45,101900.68
50.84,70.80499999999999,14.52,42.17,1.085,66.92,-5.9,-6.029999999999999,287.20500000000004,54.44499999999999,101909.575
57.07,80.975,14.405000000000001,50.635,1.105,65.975,-5.57,-6.335,288.115,51.21,101767.98000000001
64.345,82.685,14.99,39.12,1.105,54.945,-4.73,-7.2,287.91499999999996,57.66,101719.55
41.155,44.370000000000005,9.995000000000001,31.270000000000003,1.04,45.0,-5.45,-10.73,285.985,85.26499999999999,101700.445
14.79,18.755000000000003,7.815,30.55,0.945,42.155,-3.16,-11.024999999999999,285.24,86.825,101575.12
20.575000000000003,28.79,10.69,29.854999999999997,0.935,48.265,-2.075,-11.075,285.025,69.345,101634.325
31.975,47.24,9.735,38.905,0.9400000000000001,53.629999999999995,-4.04,-6.4350000000000005,286.015,66.595,101742.3
43.55,66.41,12.265,59.54,1.09,54.129999999999995,-3.95,-5.695,287.335,66.42,101804.61
42.254999999999995,60.18,12.11,28.585,0.8999999999999999,73.56,-7.265000000000001,-6.105,287.435,64.105,101891.07
64.6,88.64500000000001,14.835,33.285,1.165,73.51,-5.365,-6.86,287.32500000000005,60.64,101875.715
57.235,81.28999999999999,15.085,32.39,1.01,82.6,-5.895,-6.48,287.46500000000003,53.47,101727.48999999999
39.495,64.225,8.705,43.81,0.825,76.955,-5.71,-2.73,289.155,54.3,101627.04000000001
83.44,127.905,16.055,98.58500000000001,1.3900000000000001,68.63,-1.6099999999999999,-5.52,289.815,58.540000000000006,101670.985
49.5,65.995,11.85,52.71,1.015,66.065,-6.365,-4.715,288.655,49.22,101765.105
37.615,61.875,7.94,34.71,0.845,82.99000000000001,-7.57,-0.41000000000000003,289.45500000000004,73.67,101619.4
43.695,63.620000000000005,5.705,24.78,0.905,85.305,-9.030000000000001,-0.025000000000000022,290.53499999999997,91.41,101424.825
32.81,44.56,3.87,36.010000000000005,0.635,61.195,-3.7700000000000005,-0.09500000000000003,291.19,95.785,101373.54999999999
39.955,52.92,6.635,38.879999999999995,0.75,50.349999999999994,-3.4749999999999996,-0.7050000000000001,290.73,94.63499999999999,101404.215
40.095,50.760000000000005,7.255,25.825000000000003,0.8600000000000001,66.24,-5.574999999999999,-1.785,290.76,90.14,101350.93
26.560000000000002,35.795,6.029999999999999,14.790000000000001,0.755,76.465,-9.105,-1.99,289.525,85.005,101346.125
23.049999999999997,38.69,7.359999999999999,39.92,0.66,59.82,-5.53,-2.4000000000000004,289.745,80.14,101473.38
38.84,56.35,12.77,45.660000000000004,1.175,44.315,-3.25,-10.125,286.43499999999995,67.4,101780.275
39.175,58.395,12.49,42.445,1.185,31.245,-4.6,-7.3100000000000005,286.74,66.18,101998.525
43.144999999999996,59.535,11.01,33.68,1.1,48.81,-5.645,-5.8149999999999995,287.75,66.25,102079.795
42.125,58.045,9.77,39.545,1.055,69.525,-4.635,-4.545,288.945,65.705,102028.55
41.855000000000004,62.185,11.685,50.825,0.97,63.66,-4.15,-4.824999999999999,290.265,68.215,101976.24
49.32,61.92,12.57,38.39,1.285,42.2,-2.79,-9.385,286.95000000000005,66.465,101914.305
40.709999999999994,50.205,12.16,26.045,1.2850000000000001,50.325,-2.92,-9.88,284.73,57.129999999999995,102004.055
74.33500000000001,91.19999999999999,15.594999999999999,39.66,1.29,56.144999999999996,-3.535,-5.77,285.09000000000003,56.295,101877.18
68.08,91.08,13.715,45.095,1.1300000000000001,67.96,-1.995,-4.625,287.815,66.75,101635.745
56.724999999999994,75.205,16.57,25.865,0.9500000000000001,81.09,-3.545,-8.465,287.105,48.79,101836.20999999999
59.19,84.105,14.940000000000001,33.36,0.9400000000000001,94.86,-6.085000000000001,-5.74,287.145,54.754999999999995,101960.815
37.295,49.95,9.16,26.765,0.7050000000000001,91.32499999999999,-4.585,-2.54,287.66999999999996,58.61,101694.23000000001
69.465,93.32,15.959999999999999,69.21,0.94,63.519999999999996,0.135,-2.4050000000000002,289.13,56.355000000000004,101366.315
92.435,112.21000000000001,13.280000000000001,43.41,1.105,77.59,-3.535,-2.365,288.9,61.405,101349.63500000001
32.875,55.35,6.95,30.79,0.625,84.35499999999999,-6.62,-0.845,290.26,65.225,101319.59
36.3,63.725,5.529999999999999,20.355,0.635,92.515,-8.43,-1.1800000000000002,291.40999999999997,81.46000000000001,101190.515
48.355000000000004,71.76,4.77,56.705,0.81,56.010000000000005,-4.995,0.06500000000000003,292.22,97.025,101134.33
63.065,70.825,6.805,49.96,1.075,26.585,-0.19499999999999998,-1.06,292.21000000000004,89.695,101186.125
42.519999999999996,48.295,7.039999999999999,28.275,0.9199999999999999,51.04,-4.53,-1.8250000000000002,291.70000000000005,87.00999999999999,101138.935
48.855000000000004,73.24,7.67,12.185,0.975,98.35,-9.3,-0.52,291.44,88.03,101320.565
41.065,67.46000000000001,5.13,9.96,0.6799999999999999,96.215,-11.735,-0.54,291.22,87.75,101430.565
24.53,40.875,3.825,11.579999999999998,0.485,84.13,-9.075,0.725,291.975,93.205,101228.86
21.494999999999997,31.485,4.675,19.245,0.45999999999999996,63.275000000000006,-1.07,3.3200000000000003,293.08000000000004,97.52000000000001,100990.935
29.175,35.835,6.38,30.29,0.65,35.235,-1.97,0.295,292.695,95.015,101148.03
18.265,24.365000000000002,4.505,18.445,0.65,50.129999999999995,-4.71,2.58,293.185,97.495,101091.08
24.125,30.305,3.835,18.485,0.8200000000000001,47.815,-4.08,4.130000000000001,293.135,97.91,100971.16
22.925,30.0,3.4,21.545,0.685,42.035,-2.705,5.0600000000000005,293.375,96.98,100871.8
20.025,26.455,3.51,23.845,0.48,39.45,-1.93,3.63,293.04,97.735,100944.74
17.935000000000002,28.97,3.585,15.135,0.495,57.75,-7.3100000000000005,2.3449999999999998,292.96500000000003,96.465,101066.54000000001
17.89,31.85,3.27,16.31,0.54,63.97,-7.465,1.465,293.61,94.91499999999999,101140.405
14.67,23.38,8.315,22.185,0.835,46.155,-3.1799999999999997,-8.635,289.755,68.46000000000001,101501.73999999999
22.305,37.900000000000006,7.154999999999999,17.72,0.7649999999999999,57.65,-6.32,-0.49,291.115,81.68,101190.125
32.72,48.885000000000005,5.18,28.7,0.835,58.08,-3.7199999999999998,1.72,292.63,92.69,100781.41
19.305,29.42,6.385,22.215,0.925,34.72,-6.6850000000000005,-4.945,290.15,88.25,101046.86499999999
18.11,33.585,3.8850000000000002,16.265,0.5800000000000001,57.845,-9.195,2.315,292.97,93.82499999999999,101138.235
22.445,32.75,3.665,21.85,0.61,45.495000000000005,-6.495,-0.55,292.275,94.33,101196.375
24.009999999999998,32.035000000000004,3.7800000000000002,22.39,0.61,48.825,-6.47,-0.415,292.05,89.61,101275.66
20.685000000000002,31.305,3.8449999999999998,25.29,0.565,59.235,-5.955,0.6599999999999999,292.6,92.9,101276.08499999999
33.975,52.81,8.68,56.81,0.865,37.975,-2.8,-1.26,293.09000000000003,84.66,101454.995
22.665,37.795,6.775,14.315000000000001,0.575,86.3,-10.935,-3.06,290.54,70.28,101720.25
27.439999999999998,39.16,5.455,21.02,0.575,62.3,-7.12,-3.135,289.865,85.03,101688.055
14.52,20.765,6.12,27.299999999999997,0.885,24.805,-3.0149999999999997,-3.1,289.88,82.62,101564.11
20.66,29.744999999999997,5.745,23.729999999999997,0.5700000000000001,59.825,-6.07,1.67,292.405,87.245,101383.34
27.825000000000003,40.629999999999995,5.029999999999999,34.225,0.615,61.48,-5.305,2.315,293.445,93.515,101380.86499999999
21.225,28.735,3.8549999999999995,30.2,0.47,54.57,-3.165,4.300000000000001,293.91499999999996,97.43,101185.95999999999
19.305,25.68,3.22,31.384999999999998,0.44999999999999996,42.555,-1.72,4.57,294.58500000000004,96.395,101110.105
20.485,26.815,3.205,20.855,0.42500000000000004,48.07,-2.225,5.78,294.72,97.15,100827.66
21.145,30.425,3.1149999999999998,22.785,0.44,41.425,-1.685,5.515000000000001,294.65999999999997,97.59,100679.305
22.205,31.345,3.68,27.950000000000003,0.42000000000000004,34.3,-1.525,3.7800000000000002,294.49,97.33,100898.125
23.46,33.265,3.495,30.905,0.43,32.34,-0.8300000000000001,2.525,293.755,96.83,101102.03
41.25,58.185,9.48,55.120000000000005,0.84,33.995,-1.315,-0.74,294.75,89.915,101210.67
38.120000000000005,55.725,7.375,18.64,0.7849999999999999,79.1,-6.33,-0.88,294.905,89.525,101194.93
39.29,73.315,7.3549999999999995,21.625,0.775,95.845,-8.665,-0.795,294.72,82.965,101186.61
31.365,45.995,7.05,17.814999999999998,0.64,80.0,-8.625,-3.395,293.515,72.85,101576.9
25.634999999999998,39.129999999999995,6.055,21.560000000000002,0.49,72.28,-9.649999999999999,-3.91,292.95000000000005,65.95,101740.67499999999
25.04,35.565,4.915,23.450000000000003,0.465,62.9,-8.205,-3.01,293.395,75.26,101786.64
28.0,40.775000000000006,6.1,40.285,0.6599999999999999,41.19,-3.855,-2.02,294.405,77.71000000000001,101623.655
25.78,38.730000000000004,7.17,29.455,0.605,58.195,-4.43,-0.06,294.1,85.19,101337.715
29.869999999999997,39.519999999999996,5.4350000000000005,24.555,0.495,75.475,-4.93,1.6,294.20000000000005,88.595,101133.055
22.67,31.060000000000002,3.9299999999999997,23.07,0.395,72.965,-3.375,3.89,294.775,93.435,100974.54999999999
16.23,22.465,3.3200000000000003,27.08,0.32499999999999996,42.16,-2.11,4.36,294.67,95.66999999999999,100909.13
14.56,20.92,3.175,22.795,0.30000000000000004,32.45,-1.75,5.775,295.03,97.095,100774.125
14.120000000000001,22.85,3.44,19.365000000000002,0.32,35.29,-0.625,6.96,295.65999999999997,95.845,100409.93
12.365,24.04,3.455,18.03,0.28,40.08,-0.015,7.555,296.52,97.5,100261.555
10.08,18.52,2.875,16.985,0.26,38.17,-1.665,6.77,296.37,97.27000000000001,100455.985
16.435000000000002,21.575,3.5,20.165,0.30000000000000004,43.14,-3.58,2.8200000000000003,295.63,95.535,100637.73000000001
